Unnamed: 0,Crop,N,P,K,pH,rainfall,temperature
35355,tomato,100,40,90,5.96,1111.68,28.64818182
18555,maize,80,40,20,5.44,87.2,23.106
29474,garlic,50,10,60,5.32,556.2,28.54545455
5442,turmeric,25,60,100,5.04,2169.32,23.73636364
80823,cotton,120,40,20,5.64,1603.2375,22.89090909
37325,moong,20,40,20,5.44,510.05,33.37333333
55575,garlic,50,10,60,5.52,689.88,29.03727273
73116,turmeric,25,60,100,5.14,1603.2375,22.89090909
85227,horsegram,20,60,20,6.14,1110.78,25.66666667
99243,rice,80,40,40,5.32,579.75,34.01
79666,moong,20,40,20,5.56,1151.02,28.03333333
76076,barley,70,40,45,5.42,140.52,12.5
46076,barley,70,40,45,5.34,19.38,22.766
93400,rapeseed,50,40,20,4.92,127.68,20.8
97749,rapeseed,50,40,20,4.82,19.38,22.766
48399,maize,80,40,20,5.64,131.18,23.13333333
66334,wheat,60,30,30,6.4,73.47,23.562
6266,onion,120,60,65,6.12,810.26,29.95636364
19246,garlic,50,10,60,5.42,1299.26,26.51818182
5604,rice,80,40,40,5.38,98.98,34.92333333
80094,jowar,80,40,40,5.52,15.34,27.276
93674,jowar,80,40,40,5.62,840.46,33.58333333
49806,horsegram,20,60,20,6.14,840.46,33.58333333
96538,onion,120,60,65,6.14,1111.68,28.64818182
77122,coriander,10,20,20,6.64,75.32,22.676
68067,cotton,120,40,20,5.36,411.52,34.73
95472,rice,80,40,40,5.68,157.31,25.83333333
80422,barley,70,40,45,5.58,293.36,14.7
50544,rapeseed,50,40,20,5.02,41.3,21.704
75097,rice,80,40,40,5.32,207.55,26.43333333
74392,maize,80,40,20,5.38,1011.49,30.43
74298,rapeseed,50,40,20,4.98,73.47,23.562
24013,rapeseed,50,40,20,4.86,75.32,22.676
33140,garlic,50,10,60,5.36,1299.26,26.51818182
42519,maize,80,40,20,5.52,157.31,25.83333333
68516,horsegram,20,60,20,5.82,884.5,27.65454545
6204,garlic,50,10,60,5.46,810.26,29.95636364
17376,potato,180,60,90,4.92,689.88,29.03727273
76065,potato,180,60,90,4.9,556.2,28.54545455
32396,maize,80,40,20,5.4,98.98,34.92333333
39,rice,80,40,40,5.48,288.3,25.46
83883,jowar,80,40,40,5.66,884.5,27.65454545
60858,potato,180,60,90,5.14,167.38,23.56
36677,sunflower,50,60,30,5.42,167.38,23.56
47625,sunflower,50,60,30,5.48,579.75,34.01
42127,wheat,60,30,30,6.7,41.3,21.704
18849,ragi,50,40,20,5.44,840.46,33.58333333
30522,potato,180,60,90,4.9,689.88,29.03727273
57488,potato,180,60,90,4.94,1026.64,29.18636364
80365,garlic,50,10,60,5.68,240.1,10.38
31164,jute,80,40,40,5.38,1166.94,28.33333333
68855,sweetpotato,90,20,120,4.98,884.5,27.65454545
46744,pineapple,160,40,120,6.5,884.5,27.65454545
8260,jute,80,40,40,5.46,207.55,26.43333333
98937,rice,80,40,40,5.46,579.75,34.01
98152,maize,80,40,20,5.56,297.66,29.56666667
55964,turmeric,25,60,100,4.88,1501.98,25.81818182
23754,barley,70,40,45,5.38,75.32,22.676
72950,potato,180,60,90,5.1,122.42,18.58
94206,jowar,80,40,40,5.58,1151.02,28.03333333
92882,coriander,10,20,20,6.56,1037.32,28.08181818
72312,moong,20,40,20,5.32,790.98,30.61666667
62290,rice,80,40,40,5.38,579.75,34.01
96396,rapeseed,50,40,20,4.94,73.47,23.562
19261,coriander,10,20,20,6.56,1299.26,26.51818182
71262,rice,80,40,40,5.5,98.98,34.92333333
25543,barley,70,40,45,5.64,87.2,23.106
1483,jowar,80,40,40,5.66,331.88,35.34666667
25445,maize,80,40,20,5.6,98.98,34.92333333
92180,potato,180,60,90,4.84,75.32,22.676
94341,jowar,80,40,40,5.66,1151.02,28.03333333
57575,horsegram,20,60,20,6.1,94.02,22.38
67774,rice,80,40,40,5.34,1145.22,28.5
50436,onion,120,60,65,5.9,810.26,29.95636364
66926,wheat,60,30,30,6.3,73.47,23.562
77446,rice,80,40,40,5.44,579.75,34.01
89167,moong,20,40,20,5.42,607.48,26.36666667
26267,potato,180,60,90,4.98,1299.26,26.51818182
70446,potato,180,60,90,5.18,1501.98,25.81818182
41807,papaya,50,50,50,6.0,1299.26,26.51818182
28326,wheat,60,30,30,6.1,70.11,25.6
29489,cotton,120,40,20,5.62,510.05,33.37333333
47466,rice,80,40,40,5.4,579.75,34.01
64276,moong,20,40,20,5.32,98.98,34.92333333
46991,rice,80,40,40,5.52,297.66,29.56666667
2110,wheat,60,30,30,6.9,73.47,23.562
9807,sunflower,50,60,30,5.62,770.44,28.68
87007,potato,180,60,90,5.06,1299.26,26.51818182
19113,onion,120,60,65,6.16,1026.64,29.18636364
28102,potato,180,60,90,5.18,1111.68,28.64818182
92336,onion,120,60,65,5.84,1411.78,19.94545455
88,sunflower,50,60,30,5.38,288.3,25.46
85018,onion,120,60,65,5.86,75.32,22.676
960,wheat,60,30,30,6.12,87.2,23.106
65692,ragi,50,40,20,5.68,1246.715,22.6
25716,banana,100,75,50,6.34,1026.64,29.18636364
1441,maize,80,40,20,5.6,331.88,35.34666667
18749,garlic,50,10,60,5.62,1026.64,29.18636364
90681,ragi,50,40,20,5.58,884.5,27.65454545
6316,barley,70,40,45,5.32,41.3,21.704
84474,sunflower,50,60,30,5.54,34.81,34.66666667
8928,jowar,80,40,40,5.66,510.05,33.37333333
53994,maize,80,40,20,5.44,510.05,33.37333333
90125,wheat,60,30,30,6.6,66.52,20.312
57998,banana,100,75,50,6.44,810.26,29.95636364
81777,potato,180,60,90,5.04,1111.68,28.64818182
60300,rice,80,40,40,5.42,742.0124,24.59818182
54789,rice,80,40,40,5.64,579.75,34.01
70829,onion,120,60,65,6.08,2169.32,23.73636364
2375,rice,80,40,40,5.32,702.459,27.23333333
84696,maize,80,40,20,5.44,579.75,34.01
82496,potato,180,60,90,4.96,207.55,26.43333333
69923,potato,180,60,90,4.84,75.32,22.676
63793,wheat,60,30,30,6.3,127.68,20.8
51505,maize,80,40,20,5.68,199.2125,21.3
72579,potato,180,60,90,4.86,664.94,22.03333333
17502,soyabean,20,60,20,5.5,1166.94,28.33333333
51386,jowar,80,40,40,5.42,199.2125,21.3
28262,barley,70,40,45,5.58,73.47,23.562
48495,rapeseed,50,40,20,5.1,152.54,22.28
49989,maize,80,40,20,5.62,87.2,23.106
88660,rapeseed,50,40,20,5.04,1111.68,28.64818182
71758,rice,80,40,40,5.68,87.2,23.106
35419,onion,120,60,65,6.04,1111.68,28.64818182
99031,rice,80,40,40,5.44,579.75,34.01
13946,garlic,50,10,60,5.5,1111.68,28.64818182
39240,moong,20,40,20,5.66,34.81,34.66666667
51976,cotton,120,40,20,5.46,1011.49,30.43
35647,maize,80,40,20,5.66,1011.49,30.43
51795,barley,70,40,45,5.48,73.47,23.562
10329,rice,80,40,40,5.6,34.81,34.66666667
55558,rapeseed,50,40,20,5.1,75.32,22.676
54135,moong,20,40,20,5.32,297.66,29.56666667
13022,sunflower,50,60,30,5.36,157.31,25.83333333
54632,ragi,50,40,20,5.64,98.94,25.574
61469,sweetpotato,90,20,120,5.0,884.5,27.65454545
91586,wheat,60,30,30,6.8,75.32,22.676
64345,maize,80,40,20,5.42,840.46,33.58333333
40337,horsegram,20,60,20,5.96,288.3,25.46
96407,rice,80,40,40,5.66,1011.49,30.43
88763,horsegram,20,60,20,5.88,1011.49,30.43
4230,jowar,80,40,40,5.64,579.75,34.01
36690,sunflower,50,60,30,5.38,167.38,23.56
41698,sweetpotato,90,20,120,5.06,1299.26,26.51818182
60783,rice,80,40,40,5.38,113.7,30.26666667
13600,rice,80,40,40,5.62,490.74,27.6
17359,rapeseed,50,40,20,5.18,75.32,22.676
43248,jackfruit,75,40,50,4.88,2817.86,27.90909091
80350,onion,120,60,65,5.9,240.1,10.38
41674,rapeseed,50,40,20,5.06,94.02,22.38
51453,jowar,80,40,40,5.46,1246.715,22.6
22107,rice,80,40,40,5.38,1145.22,28.5
75968,barley,70,40,45,5.58,19.38,22.766
57077,maize,80,40,20,5.54,87.2,23.106
64956,potato,180,60,90,4.96,810.26,29.95636364
82420,rapeseed,50,40,20,4.92,56.236,15.852
16935,maize,80,40,20,5.6,75.32,22.676
63157,wheat,60,30,30,6.3,152.54,22.28
12682,barley,70,40,45,5.4,41.3,21.704
95641,rice,80,40,40,5.64,157.31,25.83333333
38376,onion,120,60,65,6.12,98.94,25.574
34080,rice,80,40,40,5.44,157.31,25.83333333
78974,sweetpotato,90,20,120,5.16,2169.32,23.73636364
39663,potato,180,60,90,5.12,1110.78,25.66666667
91855,maize,80,40,20,5.5,579.75,34.01
21702,jute,80,40,40,5.38,423.745,22.07
19066,maize,80,40,20,5.32,98.98,34.92333333
84059,jowar,80,40,40,5.68,98.94,25.574
2173,maize,80,40,20,5.54,70.11,25.6
52608,wheat,60,30,30,6.3,70.11,25.6
369,potato,180,60,90,4.94,2169.32,23.73636364
31580,rapeseed,50,40,20,4.82,288.3,25.46
25116,cotton,120,40,20,5.58,1543.76,27.33333333
29710,maize,80,40,20,5.36,510.05,33.37333333
74844,wheat,60,30,30,6.8,70.11,25.6
40578,rice,80,40,40,5.46,127.68,20.8
36875,horsegram,20,60,20,5.96,1145.22,28.5
9608,blackpepper,100,60,50,4.92,884.5,27.65454545
28367,maize,80,40,20,5.32,37.09,27.96666667
60376,wheat,60,30,30,6.3,70.598,18.92
43707,orange,20,10,10,4.16,1111.68,28.64818182
30594,sunflower,50,60,30,5.68,579.75,34.01
54095,turmeric,25,60,100,4.88,556.2,28.54545455
67814,rice,80,40,40,5.6,1145.22,28.5
2683,ragi,50,40,20,5.44,113.7,30.26666667
98515,wheat,60,30,30,6.5,145.76,21.66
2945,soyabean,20,60,20,5.56,510.05,33.37333333
91615,barley,70,40,45,5.48,75.32,22.676
17819,horsegram,20,60,20,6.0,288.3,25.46
64620,soyabean,20,60,20,5.58,1151.02,28.03333333
87223,cotton,120,40,20,5.46,790.98,30.61666667
9819,moong,20,40,20,5.68,770.44,28.68
38269,jackfruit,75,40,50,4.98,884.5,27.65454545
20904,barley,70,40,45,5.56,73.47,23.562
41122,moong,20,40,20,5.68,840.46,33.58333333
8579,moong,20,40,20,5.32,167.38,23.56
19310,rapeseed,50,40,20,5.18,94.02,22.38
5564,maize,80,40,20,5.5,840.46,33.58333333
27587,banana,100,75,50,6.6,2817.86,27.90909091
73961,soyabean,20,60,20,5.34,1011.49,30.43
14603,wheat,60,30,30,6.6,70.11,25.6
79354,maize,80,40,20,5.56,98.98,34.92333333
74761,maize,80,40,20,5.36,607.48,26.36666667
82080,cotton,120,40,20,5.58,607.48,26.36666667
8247,wheat,60,30,30,6.1,85.24316,21.482
58145,horsegram,20,60,20,6.0,664.94,22.03333333
35965,soyabean,20,60,20,5.34,607.48,26.36666667
50023,onion,120,60,65,6.0,1299.26,26.51818182
21789,sunflower,50,60,30,5.64,207.55,26.43333333
34009,ragi,50,40,20,5.32,1246.715,22.6
60657,rice,80,40,40,5.56,167.38,23.56
76217,sweetpotato,90,20,120,5.1,884.5,27.65454545
83636,horsegram,20,60,20,5.94,884.5,27.65454545
82596,jowar,80,40,40,5.5,207.55,26.43333333
89884,moong,20,40,20,5.54,113.7,30.26666667
48645,turmeric,25,60,100,4.96,1501.98,25.81818182
68845,coriander,10,20,20,6.36,884.5,27.65454545
83267,rice,80,40,40,5.48,510.05,33.37333333
50988,cotton,120,40,20,5.38,1246.715,22.6
7281,rice,80,40,40,5.36,1997.12,27.0
25636,maize,80,40,20,5.58,840.46,33.58333333
61662,moong,20,40,20,5.68,297.66,29.56666667
66623,maize,80,40,20,5.48,1011.49,30.43
31887,onion,120,60,65,6.1,2169.32,23.73636364
85572,moong,20,40,20,5.38,182.5,29.2
812,jowar,80,40,40,5.44,840.46,33.58333333
26894,rice,80,40,40,5.52,516.68,27.86666667
14657,jute,80,40,40,5.48,423.745,22.07
65632,garlic,50,10,60,5.36,1603.2375,22.89090909
54692,maize,80,40,20,5.42,98.94,25.574
67358,rice,80,40,40,5.46,702.459,27.23333333
76573,ragi,50,40,20,5.42,770.44,28.68
49182,rice,80,40,40,5.46,497.88,25.03333333
37108,coriander,10,20,20,6.44,556.2,28.54545455
55231,onion,120,60,65,5.86,689.88,29.03727273
63485,horsegram,20,60,20,6.04,288.3,25.46
89303,jowar,80,40,40,5.66,70.11,25.6
12091,maize,80,40,20,5.68,98.98,34.92333333
36995,ragi,50,40,20,5.5,162.72,29.4
57311,turmeric,25,60,100,4.9,1026.64,29.18636364
17002,potato,180,60,90,4.88,689.88,29.03727273
22321,maize,80,40,20,5.48,1145.22,28.5
9858,moong,20,40,20,5.66,1220.22,27.26666667
28565,maize,80,40,20,5.36,37.09,27.96666667
3619,cotton,120,40,20,5.4,770.44,28.68
89658,potato,180,60,90,5.1,70.598,18.92
86166,potato,180,60,90,5.12,2169.32,23.73636364
84317,barley,70,40,45,5.68,75.32,22.676
17284,maize,80,40,20,5.62,579.75,34.01
52852,rapeseed,50,40,20,5.18,235.4251,26.64666667
36049,cotton,120,40,20,5.36,607.48,26.36666667
51124,cotton,120,40,20,5.42,1246.715,22.6
20291,moong,20,40,20,5.34,1246.715,22.6
72063,potato,180,60,90,5.18,94.02,22.38
39333,onion,120,60,65,6.04,75.32,22.676
16446,cotton,120,40,20,5.46,770.44,28.68
50844,potato,180,60,90,4.96,122.42,18.58
99013,sunflower,50,60,30,5.64,34.81,34.66666667
55440,onion,120,60,65,6.02,689.88,29.03727273
44368,banana,100,75,50,6.6,1111.68,28.64818182
37182,garlic,50,10,60,5.5,556.2,28.54545455
59490,jowar,80,40,40,5.6,1011.49,30.43
31895,rice,80,40,40,5.68,1543.76,27.33333333
95532,ragi,50,40,20,5.62,1246.715,22.6
74127,barley,70,40,45,5.4,73.47,23.562
31956,rapeseed,50,40,20,4.94,127.68,20.8
32040,sweetpotato,90,20,120,4.94,2169.32,23.73636364
7326,banana,100,75,50,6.68,2817.86,27.90909091
21822,maize,80,40,20,5.52,207.55,26.43333333
33495,wheat,60,30,30,6.8,41.3,21.704
56097,jowar,80,40,40,5.54,288.3,25.46
20980,rapeseed,50,40,20,5.1,73.47,23.562
20629,rice,80,40,40,5.32,1997.12,27.0
16126,cardamom,75,75,150,4.96,884.5,27.65454545
16534,jowar,80,40,40,5.46,98.94,25.574
3403,turmeric,25,60,100,5.0,884.5,27.65454545
34770,blackpepper,100,60,50,5.1,2817.86,27.90909091
93052,rice,80,40,40,5.64,654.34,29.26666667
7926,sunflower,50,60,30,5.68,70.11,25.6
11276,turmeric,25,60,100,4.96,2569.52,4.9
70071,potato,180,60,90,4.96,75.32,22.676
60585,ragi,50,40,20,5.34,113.7,30.26666667
30998,soyabean,20,60,20,5.5,1110.78,25.66666667
50730,wheat,60,30,30,7.0,293.36,14.7
62031,sweetpotato,90,20,120,4.98,689.88,29.03727273
65162,rice,80,40,40,5.4,664.94,22.03333333
40845,wheat,60,30,30,6.6,87.2,23.106
83025,banana,100,75,50,6.62,162.72,29.4
42219,mango,20,20,30,4.92,421.14,28.50727273
86520,barley,70,40,45,5.66,87.2,23.106
70471,rapeseed,50,40,20,5.0,152.54,22.28
97026,wheat,60,30,30,6.12,56.236,15.852
98613,rice,80,40,40,5.6,579.75,34.01
26933,sunflower,50,60,30,5.64,1246.715,22.6
31306,potato,180,60,90,5.06,1501.98,25.81818182
63628,onion,120,60,65,5.96,2169.32,23.73636364
34590,rice,80,40,40,5.64,1246.715,22.6
39149,wheat,60,30,30,6.1,75.32,22.676
5601,rapeseed,50,40,20,4.88,87.2,23.106
74129,wheat,60,30,30,6.9,73.47,23.562
57159,onion,120,60,65,5.84,1026.64,29.18636364
63890,banana,100,75,50,6.56,2169.32,23.73636364
45126,cotton,120,40,20,5.54,423.745,22.07
72865,wheat,60,30,30,6.5,122.42,18.58
19687,barley,70,40,45,5.36,41.3,21.704
27652,turmeric,25,60,100,4.9,2817.86,27.90909091
78096,rice,80,40,40,5.54,182.5,29.2
42975,maize,80,40,20,5.5,157.31,25.83333333
46241,cotton,120,40,20,5.44,510.05,33.37333333
74246,garlic,50,10,60,5.58,1111.68,28.64818182
43718,rapeseed,50,40,20,5.02,73.47,23.562
13343,ragi,50,40,20,5.6,157.31,25.83333333
49792,maize,80,40,20,5.58,87.2,23.106
99323,rice,80,40,40,5.5,579.75,34.01
56166,moong,20,40,20,5.54,288.3,25.46
1858,blackpepper,100,60,50,5.1,2817.86,27.90909091
59029,ragi,50,40,20,5.64,157.31,25.83333333
64375,barley,70,40,45,5.42,87.2,23.106
72854,onion,120,60,65,5.92,122.42,18.58
29141,potato,180,60,90,4.9,1426.3,26.73636364
83849,jowar,80,40,40,5.32,884.5,27.65454545
21260,wheat,60,30,30,6.6,73.47,23.562
9181,wheat,60,30,30,6.7,19.38,22.766
71419,onion,120,60,65,6.0,1026.64,29.18636364
32455,maize,80,40,20,5.5,840.46,33.58333333
24368,potato,180,60,90,5.04,169.82,14.6
3175,potato,180,60,90,5.12,884.5,27.65454545
14956,moong,20,40,20,5.54,167.38,23.56
15715,barley,70,40,45,5.48,19.38,22.766
99715,rice,80,40,40,5.46,182.5,29.2
79427,garlic,50,10,60,5.64,1026.64,29.18636364
80576,ragi,50,40,20,5.36,1246.715,22.6
21062,wheat,60,30,30,6.8,73.47,23.562
31861,maize,80,40,20,5.68,1712.66,11.2
35007,soyabean,20,60,20,5.68,1011.49,30.43
29509,moong,20,40,20,5.42,510.05,33.37333333
64848,rice,80,40,40,5.44,790.98,30.61666667
97417,ragi,50,40,20,5.44,1145.22,28.5
512,wheat,60,30,30,6.4,127.68,20.8
41471,moong,20,40,20,5.52,98.98,34.92333333
27965,maize,80,40,20,5.56,1011.49,30.43
37950,mango,20,20,30,5.1,884.5,27.65454545
10163,jowar,80,40,40,5.34,579.75,34.01
81915,onion,120,60,65,5.88,1111.68,28.64818182
20172,horsegram,20,60,20,5.94,1246.715,22.6
18292,turmeric,25,60,100,5.14,2169.32,23.73636364
56140,rice,80,40,40,5.54,654.34,29.26666667
66866,moong,20,40,20,5.38,73.47,23.562
65613,horsegram,20,60,20,5.84,1246.715,22.6
41149,moong,20,40,20,5.36,98.98,34.92333333
95475,banana,100,75,50,6.54,1603.2375,22.89090909
6436,jowar,80,40,40,5.64,331.88,35.34666667
79859,moong,20,40,20,5.64,1151.02,28.03333333
84505,maize,80,40,20,5.6,34.81,34.66666667
87115,rapeseed,50,40,20,5.12,94.02,22.38
43637,cabbage,100,65,70,6.48,1111.68,28.64818182
10813,turmeric,25,60,100,5.1,1501.98,25.81818182
54041,onion,120,60,65,6.06,556.2,28.54545455
41872,moong,20,40,20,5.38,790.98,30.61666667
74136,jowar,80,40,40,5.58,1011.49,30.43
2318,jowar,80,40,40,5.34,607.48,26.36666667
6348,rice,80,40,40,5.62,331.88,35.34666667
27839,wheat,60,30,30,6.3,73.47,23.562
91271,coriander,10,20,20,6.68,75.32,22.676
69486,maize,80,40,20,5.6,579.75,34.01
57164,horsegram,20,60,20,5.9,840.46,33.58333333
33879,rapeseed,50,40,20,5.12,122.42,18.58
41883,onion,120,60,65,6.14,810.26,29.95636364
27741,cotton,120,40,20,5.48,1011.49,30.43
93103,rice,80,40,40,5.64,1712.66,11.2
34316,moong,20,40,20,5.66,1246.715,22.6
25238,turmeric,25,60,100,4.9,2169.32,23.73636364
31894,rice,80,40,40,5.38,127.68,20.8
85697,onion,120,60,65,5.9,288.3,25.46
44451,brinjal,80,15,40,6.6,1111.68,28.64818182
60923,cotton,120,40,20,5.32,411.52,34.73
6972,onion,120,60,65,6.08,1246.715,22.6
65008,rice,80,40,40,5.34,331.88,35.34666667
53225,horsegram,20,60,20,6.14,167.38,23.56
74446,potato,180,60,90,4.96,1111.68,28.64818182
54197,garlic,50,10,60,5.54,884.5,27.65454545
60198,onion,120,60,65,5.88,1350.025,26.01818182
35407,sunflower,50,60,30,5.62,1011.49,30.43
79393,maize,80,40,20,5.58,840.46,33.58333333
50079,maize,80,40,20,5.46,1151.02,28.03333333
38705,rice,80,40,40,5.32,579.75,34.01
54216,turmeric,25,60,100,4.84,884.5,27.65454545
22085,garlic,50,10,60,5.64,1426.3,26.73636364
35392,garlic,50,10,60,5.36,1111.68,28.64818182
11951,horsegram,20,60,20,6.1,840.46,33.58333333
63552,potato,180,60,90,5.12,2569.52,4.9
79117,rice,80,40,40,5.66,98.98,34.92333333
34767,banana,100,75,50,6.36,2817.86,27.90909091
18912,ragi,50,40,20,5.42,840.46,33.58333333
77558,maize,80,40,20,5.62,75.32,22.676
19315,onion,120,60,65,5.86,1299.26,26.51818182
80049,wheat,60,30,30,6.5,15.34,27.276
61777,moong,20,40,20,5.38,98.94,25.574
14237,coriander,10,20,20,6.48,1111.68,28.64818182
60136,wheat,60,30,30,6.7,70.11,25.6
83252,onion,120,60,65,5.94,556.2,28.54545455
90950,rice,80,40,40,5.68,297.66,29.56666667
86033,maize,80,40,20,5.36,1543.76,27.33333333
10365,rapeseed,50,40,20,5.02,75.32,22.676
61994,maize,80,40,20,5.46,579.75,34.01
96698,maize,80,40,20,5.64,607.48,26.36666667
19363,moong,20,40,20,5.5,94.02,22.38
536,rice,80,40,40,5.54,127.68,20.8
83915,onion,120,60,65,5.94,884.5,27.65454545
7064,coriander,10,20,20,6.54,1603.2375,22.89090909
20260,onion,120,60,65,6.12,1603.2375,22.89090909
43605,orange,20,10,10,4.14,1111.68,28.64818182
97658,wheat,60,30,30,6.7,66.52,20.312
33404,cotton,120,40,20,5.4,790.98,30.61666667
93304,cotton,120,40,20,5.44,1543.76,27.33333333
47896,onion,120,60,65,5.94,75.32,22.676
37652,drumstick,40,20,10,6.6,884.5,27.65454545
24511,maize,80,40,20,5.64,1166.94,28.33333333
78684,jute,80,40,40,5.4,1543.76,27.33333333
22589,barley,70,40,45,5.34,19.38,22.766
97901,cotton,120,40,20,5.48,510.05,33.37333333
60913,rice,80,40,40,5.34,411.52,34.73
66369,jute,80,40,40,5.38,1011.49,30.43
43855,ladyfinger,80,10,40,6.32,1111.68,28.64818182
62173,wheat,60,30,30,6.3,75.32,22.676
54896,garlic,50,10,60,5.32,689.88,29.03727273
93470,onion,120,60,65,5.92,2169.32,23.73636364
5775,turmeric,25,60,100,4.94,1026.64,29.18636364
91921,turmeric,25,60,100,4.84,75.32,22.676
85578,rice,80,40,40,5.6,152.54,22.28
73739,horsegram,20,60,20,6.06,1246.715,22.6
65631,cotton,120,40,20,5.6,1603.2375,22.89090909
62356,jowar,80,40,40,5.4,579.75,34.01
8784,maize,80,40,20,5.68,411.52,34.73
76374,garlic,50,10,60,5.54,884.5,27.65454545
10312,sunflower,50,60,30,5.38,75.32,22.676
40550,banana,100,75,50,6.54,2169.32,23.73636364
8719,moong,20,40,20,5.6,167.38,23.56
76045,rapeseed,50,40,20,4.92,19.38,22.766
12282,rice,80,40,40,5.44,840.46,33.58333333
41008,coriander,10,20,20,6.32,1026.64,29.18636364
27481,horsegram,20,60,20,6.18,199.2125,21.3
66513,rapeseed,50,40,20,4.86,73.47,23.562
28815,rapeseed,50,40,20,5.14,70.598,18.92
25855,maize,80,40,20,5.42,98.98,34.92333333
46671,mango,20,20,30,4.88,884.5,27.65454545
57227,onion,120,60,65,5.94,1026.64,29.18636364
68739,coriander,10,20,20,6.36,884.5,27.65454545
3342,banana,100,75,50,6.44,297.66,29.56666667
61496,sunflower,50,60,30,5.52,297.66,29.56666667
75026,potato,180,60,90,4.94,235.4251,26.64666667
80082,jowar,80,40,40,5.44,790.98,30.61666667
61244,barley,70,40,45,5.66,19.38,22.766
48813,onion,120,60,65,6.0,654.34,29.26666667
48092,moong,20,40,20,5.42,579.75,34.01
3071,rapeseed,50,40,20,5.02,19.38,22.766
76841,maize,80,40,20,5.58,579.75,34.01
82841,maize,80,40,20,5.54,167.38,23.56
51059,jowar,80,40,40,5.38,1246.715,22.6
60093,cotton,120,40,20,5.44,607.48,26.36666667
12794,rapeseed,50,40,20,5.16,293.36,14.7
99474,maize,80,40,20,5.5,169.82,14.6
4154,potato,180,60,90,4.96,689.88,29.03727273
92484,cotton,120,40,20,5.62,1166.94,28.33333333
95745,maize,80,40,20,5.58,199.2125,21.3
97880,onion,120,60,65,6.02,556.2,28.54545455
92875,onion,120,60,65,5.9,288.3,25.46
86788,maize,80,40,20,5.5,840.46,33.58333333
87758,horsegram,20,60,20,5.94,1246.715,22.6
7180,jowar,80,40,40,5.42,1246.715,22.6
94554,wheat,60,30,30,6.12,15.34,27.276
11762,maize,80,40,20,5.64,840.46,33.58333333
72136,horsegram,20,60,20,6.16,1151.02,28.03333333
26635,barley,70,40,45,5.58,41.3,21.704
65487,coriander,10,20,20,6.32,1603.2375,22.89090909
69359,wheat,60,30,30,6.8,75.32,22.676
81530,onion,120,60,65,5.9,1111.68,28.64818182
18209,rice,80,40,40,5.62,497.88,25.03333333
23724,wheat,60,30,30,6.12,75.32,22.676
30919,rapeseed,50,40,20,4.98,75.32,22.676
24699,moong,20,40,20,5.68,654.34,29.26666667
78208,cotton,120,40,20,5.48,654.34,29.26666667
32690,horsegram,20,60,20,5.9,840.46,33.58333333
57366,sweetpotato,90,20,120,5.18,1026.64,29.18636364
11530,potato,180,60,90,5.12,2169.32,23.73636364
98649,rice,80,40,40,5.32,579.75,34.01
55520,onion,120,60,65,5.94,689.88,29.03727273
33947,cotton,120,40,20,5.4,1246.715,22.6
91305,potato,180,60,90,4.98,75.32,22.676
26893,moong,20,40,20,5.42,516.68,27.86666667
88739,rice,80,40,40,5.42,1111.68,28.64818182
62044,maize,80,40,20,5.44,579.75,34.01
7991,moong,20,40,20,5.5,607.48,26.36666667
70539,maize,80,40,20,5.68,1166.94,28.33333333
37862,drumstick,40,20,10,6.4,884.5,27.65454545
3031,rapeseed,50,40,20,5.02,19.38,22.766
91790,rice,80,40,40,5.58,579.75,34.01
12445,moong,20,40,20,5.52,790.98,30.61666667
957,maize,80,40,20,5.56,87.2,23.106
93945,wheat,60,30,30,6.11,87.2,23.106
15671,soyabean,20,60,20,5.44,510.05,33.37333333
46155,garlic,50,10,60,5.56,556.2,28.54545455
22273,wheat,60,30,30,6.4,167.38,23.56
79808,jowar,80,40,40,5.5,1151.02,28.03333333
44668,soyabean,20,60,20,5.46,607.48,26.36666667
13082,moong,20,40,20,5.6,1246.715,22.6
57181,ragi,50,40,20,5.58,840.46,33.58333333
85394,potato,180,60,90,5.14,1501.98,25.81818182
55425,wheat,60,30,30,6.4,75.32,22.676
71960,horsegram,20,60,20,6.1,94.02,22.38
31534,turmeric,25,60,100,5.18,1037.32,28.08181818
71917,jowar,80,40,40,5.44,1151.02,28.03333333
21212,barley,70,40,45,5.44,73.47,23.562
49657,turmeric,25,60,100,4.84,1026.64,29.18636364
33281,rice,80,40,40,5.38,5.274,27.016
78982,potato,180,60,90,5.18,840.46,33.58333333
31341,moong,20,40,20,5.36,182.5,29.2
66305,turmeric,25,60,100,4.84,1111.68,28.64818182
65193,maize,80,40,20,5.66,664.94,22.03333333
12492,rice,80,40,40,5.38,790.98,30.61666667
80333,maize,80,40,20,5.58,664.94,22.03333333
27975,onion,120,60,65,5.82,1111.68,28.64818182
9579,sweetpotato,90,20,120,5.1,884.5,27.65454545
43985,barley,70,40,45,5.38,73.47,23.562
22162,jowar,80,40,40,5.42,1145.22,28.5
4657,rapeseed,50,40,20,5.0,1501.98,25.81818182
3638,maize,80,40,20,5.4,770.44,28.68
52661,rice,80,40,40,5.64,702.459,27.23333333
37536,garlic,50,10,60,5.52,556.2,28.54545455
28856,potato,180,60,90,4.96,700.241,22.19090909
64870,onion,120,60,65,5.94,810.26,29.95636364
89582,barley,70,40,45,5.52,70.598,18.92
37102,rice,80,40,40,5.5,510.05,33.37333333
