Unnamed: 0,Crop,N,P,K,pH,rainfall,temperature
62858,potato,180,60,90,5.14,1411.78,19.94545455
96301,sweetpotato,90,20,120,4.98,1111.68,28.64818182
79802,wheat,60,30,30,6.9,94.02,22.38
66856,sweetpotato,90,20,120,4.96,1111.68,28.64818182
60501,rice,80,40,40,5.5,113.7,30.26666667
45964,barley,70,40,45,5.38,19.38,22.766
87082,rice,80,40,40,5.48,1151.02,28.03333333
82028,turmeric,25,60,100,5.18,1111.68,28.64818182
29212,garlic,50,10,60,5.38,1426.3,26.73636364
42293,rapeseed,50,40,20,4.84,293.36,14.7
70545,wheat,60,30,30,6.8,152.54,22.28
2075,maize,80,40,20,5.36,1011.49,30.43
21984,rice,80,40,40,5.56,167.38,23.56
81667,wheat,60,30,30,6.1,73.47,23.562
78326,moong,20,40,20,5.56,288.3,25.46
35451,rapeseed,50,40,20,4.84,73.47,23.562
3682,horsegram,20,60,20,6.14,98.94,25.574
5634,rapeseed,50,40,20,4.88,87.2,23.106
77876,sunflower,50,60,30,5.34,1166.94,28.33333333
8139,turmeric,25,60,100,5.04,702.459,27.23333333
32837,maize,80,40,20,5.56,98.98,34.92333333
51347,cotton,120,40,20,5.62,1246.715,22.6
33366,rice,80,40,40,5.58,3.94,33.76333333
74945,banana,100,75,50,6.66,1350.025,26.01818182
26235,horsegram,20,60,20,6.02,1151.02,28.03333333
31314,horsegram,20,60,20,6.06,152.54,22.28
73252,sunflower,50,60,30,5.4,1246.715,22.6
30112,horsegram,20,60,20,6.12,98.94,25.574
91458,rapeseed,50,40,20,5.08,75.32,22.676
23302,rice,80,40,40,5.4,770.44,28.68
93633,horsegram,20,60,20,6.02,840.46,33.58333333
28031,onion,120,60,65,6.02,1111.68,28.64818182
63819,jute,80,40,40,5.68,1543.76,27.33333333
27339,wheat,60,30,30,6.6,199.2125,21.3
18245,turmeric,25,60,100,4.98,2169.32,23.73636364
51498,maize,80,40,20,5.6,1246.715,22.6
12045,ragi,50,40,20,5.46,840.46,33.58333333
86141,rapeseed,50,40,20,5.02,127.68,20.8
90491,coriander,10,20,20,6.38,556.2,28.54545455
82250,jowar,80,40,40,5.66,70.11,25.6
32316,turmeric,25,60,100,4.94,1026.64,29.18636364
97076,potato,180,60,90,5.02,207.55,26.43333333
13825,jowar,80,40,40,5.52,73.47,23.562
96892,ragi,50,40,20,5.66,607.48,26.36666667
50837,maize,80,40,20,5.32,976.06,25.66666667
52484,maize,80,40,20,5.34,607.48,26.36666667
37358,coriander,10,20,20,6.6,556.2,28.54545455
99082,turmeric,25,60,100,5.06,75.32,22.676
44747,tomato,100,40,90,5.86,714.68,26.45454545
28154,rice,80,40,40,5.66,1011.49,30.43
25428,wheat,60,30,30,6.8,87.2,23.106
55702,rice,80,40,40,5.4,131.18,23.13333333
96403,sweetpotato,90,20,120,5.06,1111.68,28.64818182
4436,wheat,60,30,30,6.1,75.32,22.676
63338,rapeseed,50,40,20,5.18,288.3,25.46
76264,banana,100,75,50,6.56,884.5,27.65454545
22742,rapeseed,50,40,20,4.82,19.38,22.766
86744,ragi,50,40,20,5.5,840.46,33.58333333
90078,banana,100,75,50,6.36,162.72,29.4
69643,jowar,80,40,40,5.36,579.75,34.01
85434,jute,80,40,40,5.56,1166.94,28.33333333
3950,rice,80,40,40,5.52,579.75,34.01
41560,rapeseed,50,40,20,5.18,94.02,22.38
80123,barley,70,40,45,5.64,41.3,21.704
38955,potato,180,60,90,4.86,689.88,29.03727273
1882,maize,80,40,20,5.38,1011.49,30.43
60800,rapeseed,50,40,20,5.04,167.38,23.56
24747,rice,80,40,40,5.48,654.34,29.26666667
40508,rapeseed,50,40,20,5.0,127.68,20.8
7998,maize,80,40,20,5.32,70.11,25.6
32146,potato,180,60,90,4.82,2169.32,23.73636364
91054,sunflower,50,60,30,5.48,942.8,28.99454545
85538,maize,80,40,20,5.44,1166.94,28.33333333
17621,horsegram,20,60,20,5.98,152.54,22.28
17926,jowar,80,40,40,5.46,654.34,29.26666667
63470,banana,100,75,50,6.38,1037.32,28.08181818
23808,moong,20,40,20,5.58,75.32,22.676
42667,grapes,20,125,200,4.02,1603.2375,22.89090909
48588,rice,80,40,40,5.52,1166.94,28.33333333
33777,onion,120,60,65,6.16,1089.6,20.70909091
9390,moong,20,40,20,5.68,297.66,29.56666667
63590,maize,80,40,20,5.4,1712.66,11.2
67219,maize,80,40,20,5.48,37.09,27.96666667
85243,potato,180,60,90,5.02,1110.78,25.66666667
15094,rice,80,40,40,5.42,167.38,23.56
10017,barley,70,40,45,5.54,75.32,22.676
38915,maize,80,40,20,5.6,579.75,34.01
31222,turmeric,25,60,100,5.14,1501.98,25.81818182
73184,onion,120,60,65,5.82,157.31,25.83333333
54139,sunflower,50,60,30,5.54,297.66,29.56666667
77434,barley,70,40,45,5.62,75.32,22.676
76565,rice,80,40,40,5.34,98.94,25.574
18650,rapeseed,50,40,20,4.92,87.2,23.106
81706,garlic,50,10,60,5.32,1111.68,28.64818182
96397,wheat,60,30,30,6.3,73.47,23.562
83477,barley,70,40,45,5.34,19.38,22.766
44056,cauliflower,80,70,50,6.68,1111.68,28.64818182
28352,jowar,80,40,40,5.46,70.11,25.6
57083,banana,100,75,50,6.52,1026.64,29.18636364
9285,rice,80,40,40,5.36,1875.6,20.1
34118,cotton,120,40,20,5.5,1246.715,22.6
77538,onion,120,60,65,6.06,34.81,34.66666667
76842,rice,80,40,40,5.66,579.75,34.01
49109,rapeseed,50,40,20,5.14,127.68,20.8
60218,rice,80,40,40,5.46,423.745,22.07
89033,wheat,60,30,30,6.12,1111.68,28.64818182
3474,banana,100,75,50,6.52,884.5,27.65454545
35080,tomato,100,40,90,6.12,1111.68,28.64818182
45923,onion,120,60,65,5.86,556.2,28.54545455
55189,barley,70,40,45,5.46,75.32,22.676
25656,maize,80,40,20,5.32,840.46,33.58333333
97002,maize,80,40,20,5.44,423.745,22.07
35816,banana,100,75,50,6.48,1111.68,28.64818182
73982,potato,180,60,90,5.16,1111.68,28.64818182
68393,garlic,50,10,60,5.5,556.2,28.54545455
75182,rice,80,40,40,5.42,113.7,30.26666667
43548,wheat,60,30,30,6.9,73.47,23.562
76035,onion,120,60,65,6.18,556.2,28.54545455
19713,rice,80,40,40,5.44,331.88,35.34666667
62041,garlic,50,10,60,5.4,689.88,29.03727273
84613,garlic,50,10,60,5.62,75.32,22.676
43547,rapeseed,50,40,20,4.82,73.47,23.562
63289,onion,120,60,65,5.98,288.3,25.46
145,cotton,120,40,20,5.38,654.34,29.26666667
98670,maize,80,40,20,5.42,579.75,34.01
78260,jowar,80,40,40,5.44,288.3,25.46
44562,banana,100,75,50,6.32,714.68,26.45454545
47911,onion,120,60,65,6.14,75.32,22.676
45040,ladyfinger,80,10,40,6.56,1350.025,26.01818182
17036,moong,20,40,20,5.6,34.81,34.66666667
22690,rice,80,40,40,5.36,510.05,33.37333333
33532,maize,80,40,20,5.58,331.88,35.34666667
94076,horsegram,20,60,20,5.84,1151.02,28.03333333
27091,ragi,50,40,20,5.56,157.31,25.83333333
96813,wheat,60,30,30,6.3,70.11,25.6
5873,onion,120,60,65,5.88,1026.64,29.18636364
97072,horsegram,20,60,20,6.1,207.55,26.43333333
8839,potato,180,60,90,4.86,556.2,28.54545455
62710,onion,120,60,65,5.88,689.88,29.03727273
73697,onion,120,60,65,6.18,1246.715,22.6
75279,ragi,50,40,20,5.68,113.7,30.26666667
77253,rice,80,40,40,5.62,579.75,34.01
81749,rapeseed,50,40,20,4.9,73.47,23.562
31313,barley,70,40,45,5.42,152.54,22.28
81262,rice,80,40,40,5.56,1997.12,27.0
28245,sunflower,50,60,30,5.38,1011.49,30.43
15730,wheat,60,30,30,6.5,19.38,22.766
4697,wheat,60,30,30,6.11,152.54,22.28
27623,rice,80,40,40,5.48,330.0,29.33333333
16549,rapeseed,50,40,20,5.04,98.94,25.574
79375,onion,120,60,65,6.02,1026.64,29.18636364
57711,sunflower,50,60,30,5.5,1151.02,28.03333333
48087,onion,120,60,65,6.08,34.81,34.66666667
12973,blackpepper,100,60,50,5.08,1603.2375,22.89090909
38319,brinjal,80,15,40,6.38,884.5,27.65454545
61722,jowar,80,40,40,5.62,297.66,29.56666667
4127,potato,180,60,90,5.12,689.88,29.03727273
28855,wheat,60,30,30,6.12,70.598,18.92
18805,garlic,50,10,60,5.46,1026.64,29.18636364
69317,potato,180,60,90,4.82,75.32,22.676
98070,soyabean,20,60,20,5.48,510.05,33.37333333
5327,rice,80,40,40,5.58,1543.76,27.33333333
81547,turmeric,25,60,100,4.94,1111.68,28.64818182
97141,barley,70,40,45,5.62,70.598,18.92
28170,rice,80,40,40,5.68,1011.49,30.43
62074,coriander,10,20,20,6.38,689.88,29.03727273
37515,wheat,60,30,30,6.11,19.38,22.766
31632,jowar,80,40,40,5.46,654.34,29.26666667
34328,maize,80,40,20,5.36,157.31,25.83333333
34712,blackpepper,100,60,50,4.94,2817.86,27.90909091
84248,coriander,10,20,20,6.54,75.32,22.676
27928,banana,100,75,50,6.66,1111.68,28.64818182
14262,barley,70,40,45,5.66,73.47,23.562
65491,sweetpotato,90,20,120,5.06,1603.2375,22.89090909
3485,sunflower,50,60,30,5.68,884.5,27.65454545
27224,onion,120,60,65,6.0,1603.2375,22.89090909
403,turmeric,25,60,100,5.08,2169.32,23.73636364
98765,soyabean,20,60,20,5.5,579.75,34.01
35219,cabbage,100,65,70,6.34,1111.68,28.64818182
7166,horsegram,20,60,20,6.1,199.2125,21.3
98269,rice,80,40,40,5.66,297.66,29.56666667
66883,wheat,60,30,30,6.4,73.47,23.562
86577,moong,20,40,20,5.68,840.46,33.58333333
86060,onion,120,60,65,5.9,2169.32,23.73636364
87213,moong,20,40,20,5.32,790.98,30.61666667
28403,jowar,80,40,40,5.42,70.11,25.6
45281,rice,80,40,40,5.4,207.55,26.43333333
63412,maize,80,40,20,5.46,654.34,29.26666667
18972,moong,20,40,20,5.36,840.46,33.58333333
59214,rice,80,40,40,5.68,490.74,27.6
68443,coriander,10,20,20,6.56,556.2,28.54545455
41712,sweetpotato,90,20,120,5.1,1299.26,26.51818182
68238,rapeseed,50,40,20,4.9,19.38,22.766
61939,moong,20,40,20,5.66,770.44,28.68
18016,cotton,120,40,20,5.42,654.34,29.26666667
66712,potato,180,60,90,4.9,1111.68,28.64818182
79733,jowar,80,40,40,5.34,1151.02,28.03333333
32785,sweetpotato,90,20,120,5.06,1026.64,29.18636364
63739,onion,120,60,65,6.18,2169.32,23.73636364
25205,sweetpotato,90,20,120,4.82,2169.32,23.73636364
95114,rice,80,40,40,5.56,1246.715,22.6
60495,ragi,50,40,20,5.58,167.38,23.56
84200,sunflower,50,60,30,5.54,34.81,34.66666667
13576,cardamom,75,75,150,5.14,2817.86,27.90909091
41045,potato,180,60,90,5.16,1026.64,29.18636364
75548,maize,80,40,20,5.62,1145.22,28.5
16362,moong,20,40,20,5.58,297.66,29.56666667
65884,cotton,120,40,20,5.58,1603.2375,22.89090909
23685,barley,70,40,45,5.48,75.32,22.676
63402,rice,80,40,40,5.38,288.3,25.46
61097,wheat,60,30,30,6.7,19.38,22.766
66590,jowar,80,40,40,5.62,1011.49,30.43
683,rice,80,40,40,5.44,87.2,23.106
35107,soyabean,20,60,20,5.52,1011.49,30.43
52219,rice,80,40,40,5.42,1011.49,30.43
70351,jute,80,40,40,5.56,1166.94,28.33333333
3769,maize,80,40,20,5.62,579.75,34.01
55877,jute,80,40,40,5.68,1166.94,28.33333333
73423,jowar,80,40,40,5.36,1246.715,22.6
18335,sweetpotato,90,20,120,5.16,2169.32,23.73636364
56980,rapeseed,50,40,20,4.86,87.2,23.106
87770,onion,120,60,65,5.88,199.2125,21.3
78980,jute,80,40,40,5.56,840.46,33.58333333
57232,rice,80,40,40,5.4,840.46,33.58333333
98320,horsegram,20,60,20,5.98,98.94,25.574
50203,rapeseed,50,40,20,5.12,94.02,22.38
47561,rapeseed,50,40,20,5.0,75.32,22.676
59351,maize,80,40,20,5.44,1011.49,30.43
66601,potato,180,60,90,5.04,1111.68,28.64818182
51946,onion,120,60,65,6.02,1111.68,28.64818182
37458,coriander,10,20,20,6.64,556.2,28.54545455
22084,coriander,10,20,20,6.62,1426.3,26.73636364
70961,banana,100,75,50,6.58,2169.32,23.73636364
72917,potato,180,60,90,5.08,122.42,18.58
67621,maize,80,40,20,5.68,113.7,30.26666667
25435,maize,80,40,20,5.68,840.46,33.58333333
52197,garlic,50,10,60,5.66,1111.68,28.64818182
60306,potato,180,60,90,4.9,742.0124,24.59818182
93777,moong,20,40,20,5.32,840.46,33.58333333
70353,sunflower,50,60,30,5.48,1166.94,28.33333333
52839,moong,20,40,20,5.32,85.24316,21.482
64351,sunflower,50,60,30,5.46,87.2,23.106
38481,tomato,100,40,90,6.14,942.8,28.99454545
20339,cardamom,75,75,150,5.16,1603.2375,22.89090909
96761,jowar,80,40,40,5.32,70.11,25.6
50450,jowar,80,40,40,5.5,790.98,30.61666667
984,rice,80,40,40,5.48,840.46,33.58333333
78936,blackpepper,100,60,50,5.04,2169.32,23.73636364
15473,cotton,120,40,20,5.58,162.72,29.4
34894,jackfruit,75,40,50,5.12,2817.86,27.90909091
88744,wheat,60,30,30,6.7,1111.68,28.64818182
52030,onion,120,60,65,5.96,1111.68,28.64818182
31785,jowar,80,40,40,5.66,654.34,29.26666667
79402,maize,80,40,20,5.32,87.2,23.106
61311,onion,120,60,65,6.06,556.2,28.54545455
76590,onion,120,60,65,6.1,98.94,25.574
39388,potato,180,60,90,4.88,689.88,29.03727273
44053,ladyfinger,80,10,40,6.32,1111.68,28.64818182
16250,banana,100,75,50,6.42,884.5,27.65454545
84775,maize,80,40,20,5.48,579.75,34.01
69124,cotton,120,40,20,5.5,770.44,28.68
1593,maize,80,40,20,5.68,157.31,25.83333333
54739,maize,80,40,20,5.54,98.94,25.574
77274,potato,180,60,90,5.12,75.32,22.676
81563,soyabean,20,60,20,5.32,1011.49,30.43
77060,onion,120,60,65,5.98,34.81,34.66666667
10545,moong,20,40,20,5.6,34.81,34.66666667
94205,horsegram,20,60,20,6.08,1151.02,28.03333333
92131,sunflower,50,60,30,5.62,34.81,34.66666667
51716,potato,180,60,90,4.82,1111.68,28.64818182
8868,onion,120,60,65,6.1,556.2,28.54545455
11213,moong,20,40,20,5.64,654.34,29.26666667
91511,jowar,80,40,40,5.54,579.75,34.01
7118,rice,80,40,40,5.56,1246.715,22.6
86513,maize,80,40,20,5.34,98.98,34.92333333
17767,ragi,50,40,20,5.42,654.34,29.26666667
707,maize,80,40,20,5.42,98.98,34.92333333
21496,moong,20,40,20,5.52,607.48,26.36666667
92820,maize,80,40,20,5.66,654.34,29.26666667
28845,cotton,120,40,20,5.54,207.55,26.43333333
28879,sunflower,50,60,30,5.5,167.38,23.56
95069,coriander,10,20,20,6.52,1603.2375,22.89090909
53406,moong,20,40,20,5.54,167.38,23.56
14207,coriander,10,20,20,6.36,1111.68,28.64818182
41189,coriander,10,20,20,6.48,1026.64,29.18636364
97524,moong,20,40,20,5.42,113.7,30.26666667
12571,rapeseed,50,40,20,5.06,41.3,21.704
35579,sweetpotato,90,20,120,5.14,1111.68,28.64818182
38022,drumstick,40,20,10,6.4,884.5,27.65454545
80090,jowar,80,40,40,5.34,790.98,30.61666667
81483,wheat,60,30,30,6.9,73.47,23.562
54542,jowar,80,40,40,5.42,297.66,29.56666667
86054,moong,20,40,20,5.42,127.68,20.8
47560,onion,120,60,65,6.16,75.32,22.676
80980,potato,180,60,90,5.06,157.31,25.83333333
41466,barley,70,40,45,5.6,87.2,23.106
10071,rice,80,40,40,5.48,579.75,34.01
88505,soyabean,20,60,20,5.64,1111.68,28.64818182
62426,rice,80,40,40,5.34,579.75,34.01
83811,coriander,10,20,20,6.44,884.5,27.65454545
87830,cotton,120,40,20,5.34,1603.2375,22.89090909
30508,barley,70,40,45,5.42,75.32,22.676
57291,rice,80,40,40,5.34,87.2,23.106
61485,potato,180,60,90,5.04,884.5,27.65454545
77574,rapeseed,50,40,20,4.94,75.32,22.676
22752,barley,70,40,45,5.5,19.38,22.766
7997,jowar,80,40,40,5.6,70.11,25.6
24805,coriander,10,20,20,6.46,1037.32,28.08181818
20695,ragi,50,40,20,5.54,1997.12,27.0
89238,moong,20,40,20,5.56,607.48,26.36666667
60911,wheat,60,30,30,6.9,66.52,20.312
82857,rapeseed,50,40,20,5.08,167.38,23.56
68150,barley,70,40,45,5.64,19.38,22.766
39652,potato,180,60,90,4.98,169.82,14.6
63989,sweetpotato,90,20,120,5.14,2169.32,23.73636364
38394,maize,80,40,20,5.56,770.44,28.68
26525,garlic,50,10,60,5.66,421.14,28.50727273
74903,soyabean,20,60,20,5.62,607.48,26.36666667
98861,maize,80,40,20,5.54,34.81,34.66666667
15040,coriander,10,20,20,6.38,167.38,23.56
35383,barley,70,40,45,5.38,73.47,23.562
34343,moong,20,40,20,5.32,1246.715,22.6
35868,sweetpotato,90,20,120,5.02,1111.68,28.64818182
805,onion,120,60,65,6.16,1026.64,29.18636364
30521,wheat,60,30,30,6.1,75.32,22.676
93707,rice,80,40,40,5.5,87.2,23.106
43766,cotton,120,40,20,5.5,1011.49,30.43
81216,onion,120,60,65,6.1,199.2125,21.3
42769,sunflower,50,60,30,5.68,1246.715,22.6
10906,rice,80,40,40,5.5,152.54,22.28
74890,maize,80,40,20,5.48,70.11,25.6
952,turmeric,25,60,100,5.06,1026.64,29.18636364
60346,maize,80,40,20,5.52,85.24316,21.482
71067,jute,80,40,40,5.66,1543.76,27.33333333
67122,rapeseed,50,40,20,5.04,70.11,25.6
45969,onion,120,60,65,6.08,556.2,28.54545455
41135,onion,120,60,65,6.0,1026.64,29.18636364
14725,potato,180,60,90,4.94,1050.245,18.77818182
54628,horsegram,20,60,20,6.18,98.94,25.574
7618,maize,80,40,20,5.44,1011.49,30.43
48028,moong,20,40,20,5.32,579.75,34.01
26742,rice,80,40,40,5.38,664.94,22.03333333
16418,horsegram,20,60,20,5.9,297.66,29.56666667
69355,garlic,50,10,60,5.36,75.32,22.676
95914,horsegram,20,60,20,6.12,1011.49,30.43
47418,rapeseed,50,40,20,4.84,75.32,22.676
97678,rice,80,40,40,5.44,411.52,34.73
75231,maize,80,40,20,5.68,1145.22,28.5
82079,wheat,60,30,30,6.3,70.11,25.6
61896,onion,120,60,65,5.92,770.44,28.68
94643,barley,70,40,45,5.44,41.3,21.704
59936,potato,180,60,90,5.18,1111.68,28.64818182
10111,moong,20,40,20,5.4,34.81,34.66666667
52175,maize,80,40,20,5.54,1011.49,30.43
90764,jowar,80,40,40,5.64,884.5,27.65454545
20119,ragi,50,40,20,5.62,1246.715,22.6
44693,tomato,100,40,90,5.92,714.68,26.45454545
99114,moong,20,40,20,5.34,579.75,34.01
39877,potato,180,60,90,4.98,152.54,22.28
33146,jowar,80,40,40,5.36,1151.02,28.03333333
95993,sweetpotato,90,20,120,4.88,1111.68,28.64818182
51317,rice,80,40,40,5.54,157.31,25.83333333
24560,rice,80,40,40,5.54,1166.94,28.33333333
57795,cotton,120,40,20,5.5,790.98,30.61666667
66492,potato,180,60,90,5.0,1111.68,28.64818182
49696,ragi,50,40,20,5.4,840.46,33.58333333
53212,rice,80,40,40,5.52,1145.22,28.5
19854,maize,80,40,20,5.48,664.94,22.03333333
84772,maize,80,40,20,5.34,34.81,34.66666667
656,rice,80,40,40,5.46,98.98,34.92333333
90127,rice,80,40,40,5.44,411.52,34.73
33133,sunflower,50,60,30,5.5,1151.02,28.03333333
54118,maize,80,40,20,5.52,297.66,29.56666667
23691,potato,180,60,90,4.84,689.88,29.03727273
30567,rice,80,40,40,5.34,579.75,34.01
15103,coriander,10,20,20,6.64,167.38,23.56
10168,soyabean,20,60,20,5.66,579.75,34.01
18274,sweetpotato,90,20,120,4.82,2169.32,23.73636364
96033,sweetpotato,90,20,120,4.94,1111.68,28.64818182
6726,sunflower,50,60,30,5.58,1246.715,22.6
16036,soyabean,20,60,20,5.46,1875.6,20.1
39804,wheat,60,30,30,6.11,152.54,22.28
60357,potato,180,60,90,5.12,742.0124,24.59818182
28283,garlic,50,10,60,5.46,1111.68,28.64818182
53644,moong,20,40,20,5.36,411.52,34.73
19680,onion,120,60,65,5.84,421.14,28.50727273
25131,rice,80,40,40,5.48,127.68,20.8
69010,maize,80,40,20,5.32,98.94,25.574
4405,onion,120,60,65,5.98,579.75,34.01
70230,garlic,50,10,60,5.64,1411.78,19.94545455
95702,horsegram,20,60,20,5.88,199.2125,21.3
32524,moong,20,40,20,5.52,840.46,33.58333333
19371,sweetpotato,90,20,120,5.14,1299.26,26.51818182
92468,onion,120,60,65,6.08,1411.78,19.94545455
35537,papaya,50,50,50,6.1,1111.68,28.64818182
52338,garlic,50,10,60,5.56,1111.68,28.64818182
85932,wheat,60,30,30,6.9,241.78,1.18
80322,ragi,50,40,20,5.44,664.94,22.03333333
75345,rice,80,40,40,5.68,113.7,30.26666667
73386,maize,80,40,20,5.44,157.31,25.83333333
27222,sunflower,50,60,30,5.44,157.31,25.83333333
14214,maize,80,40,20,5.64,1011.49,30.43
95880,blackpepper,100,60,50,4.98,2817.86,27.90909091
41623,garlic,50,10,60,5.56,1299.26,26.51818182
19347,banana,100,75,50,6.66,1299.26,26.51818182
57868,cotton,120,40,20,5.36,790.98,30.61666667
87177,cotton,120,40,20,5.54,790.98,30.61666667
59879,rice,80,40,40,5.38,1011.49,30.43
89580,soyabean,20,60,20,5.5,207.55,26.43333333
9164,barley,70,40,45,5.34,19.38,22.766
22664,maize,80,40,20,5.56,510.05,33.37333333
48347,horsegram,20,60,20,5.9,1110.78,25.66666667
72381,jowar,80,40,40,5.48,790.98,30.61666667
59089,moong,20,40,20,5.5,1246.715,22.6
29741,barley,70,40,45,5.68,19.38,22.766
88380,soyabean,20,60,20,5.42,1111.68,28.64818182
69668,coriander,10,20,20,6.44,689.88,29.03727273
31990,jute,80,40,40,5.6,1543.76,27.33333333
42089,sweetpotato,90,20,120,4.96,421.14,28.50727273
29421,rapeseed,50,40,20,4.88,19.38,22.766
30171,maize,80,40,20,5.58,98.94,25.574
25860,onion,120,60,65,5.94,1026.64,29.18636364
83672,maize,80,40,20,5.44,884.5,27.65454545
35075,mango,20,20,30,4.88,1111.68,28.64818182
17445,rice,80,40,40,5.36,579.75,34.01
17750,maize,80,40,20,5.38,288.3,25.46
72576,cotton,120,40,20,5.66,664.94,22.03333333
52096,barley,70,40,45,5.32,73.47,23.562
25113,turmeric,25,60,100,4.94,2169.32,23.73636364
41470,maize,80,40,20,5.54,98.98,34.92333333
84380,rice,80,40,40,5.62,579.75,34.01
72450,rice,80,40,40,5.5,331.88,35.34666667
16858,rice,80,40,40,5.54,579.75,34.01
80793,turmeric,25,60,100,5.0,1603.2375,22.89090909
68768,banana,100,75,50,6.32,884.5,27.65454545
38696,rapeseed,50,40,20,4.96,75.32,22.676
47391,sunflower,50,60,30,5.4,579.75,34.01
8937,garlic,50,10,60,5.48,556.2,28.54545455
61022,moong,20,40,20,5.48,510.05,33.37333333
10362,rice,80,40,40,5.6,579.75,34.01
2896,wheat,60,30,30,6.3,19.38,22.766
25384,rapeseed,50,40,20,4.88,127.68,20.8
82088,maize,80,40,20,5.58,70.11,25.6
61786,sweetpotato,90,20,120,4.98,942.8,28.99454545
98824,jowar,80,40,40,5.58,579.75,34.01
53493,rapeseed,50,40,20,4.84,167.38,23.56
78324,jowar,80,40,40,5.44,288.3,25.46
81822,maize,80,40,20,5.44,1011.49,30.43
1086,sunflower,50,60,30,5.54,87.2,23.106
45417,moong,20,40,20,5.52,1145.22,28.5
46147,jowar,80,40,40,5.38,510.05,33.37333333
72501,wheat,60,30,30,6.1,41.3,21.704
81771,soyabean,20,60,20,5.68,1011.49,30.43
52807,rapeseed,50,40,20,4.9,56.236,15.852
70383,sunflower,50,60,30,5.58,1166.94,28.33333333
83858,turmeric,25,60,100,4.94,884.5,27.65454545
82349,rapeseed,50,40,20,5.12,56.236,15.852
2253,rice,80,40,40,5.34,37.09,27.96666667
29785,garlic,50,10,60,5.58,556.2,28.54545455
14470,maize,80,40,20,5.36,607.48,26.36666667
12108,wheat,60,30,30,6.5,87.2,23.106
84998,rice,80,40,40,5.44,34.81,34.66666667
56600,moong,20,40,20,5.34,127.68,20.8
32666,rice,80,40,40,5.6,98.98,34.92333333
18833,sunflower,50,60,30,5.58,840.46,33.58333333
78474,rice,80,40,40,5.5,1712.66,11.2
497,wheat,60,30,30,6.3,127.68,20.8
24357,garlic,50,10,60,5.52,1411.78,19.94545455
99068,turmeric,25,60,100,5.08,75.32,22.676
64935,jowar,80,40,40,5.32,790.98,30.61666667
20032,sunflower,50,60,30,5.44,1246.715,22.6
75267,wheat,60,30,30,6.4,113.7,30.26666667
12768,soyabean,20,60,20,5.34,664.94,22.03333333
12534,potato,180,60,90,5.08,421.14,28.50727273
64194,jute,80,40,40,5.46,840.46,33.58333333
73585,onion,120,60,65,5.84,199.2125,21.3
82251,maize,80,40,20,5.54,70.11,25.6
1971,rapeseed,50,40,20,5.18,73.47,23.562
6492,rapeseed,50,40,20,5.14,240.1,10.38
47771,rice,80,40,40,5.62,579.75,34.01
7469,jowar,80,40,40,5.52,1011.49,30.43
30550,maize,80,40,20,5.52,75.32,22.676
99109,rapeseed,50,40,20,5.0,75.32,22.676
75649,rice,80,40,40,5.38,411.52,34.73
23884,rice,80,40,40,5.32,579.75,34.01
30638,rice,80,40,40,5.68,579.75,34.01
64065,rapeseed,50,40,20,4.88,87.2,23.106
58796,horsegram,20,60,20,6.16,1246.715,22.6
44667,rice,80,40,40,5.54,607.48,26.36666667
68808,cardamom,75,75,150,4.98,884.5,27.65454545
55011,barley,70,40,45,5.58,75.32,22.676
2234,maize,80,40,20,5.44,37.09,27.96666667
52046,potato,180,60,90,4.86,1111.68,28.64818182
55483,wheat,60,30,30,6.1,75.32,22.676
91413,wheat,60,30,30,6.3,75.32,22.676
84575,rapeseed,50,40,20,4.98,75.32,22.676
33750,horsegram,20,60,20,6.14,664.94,22.03333333
24923,maize,80,40,20,5.48,654.34,29.26666667
50356,rice,80,40,40,5.68,790.98,30.61666667
59961,soyabean,20,60,20,5.44,607.48,26.36666667
38235,rice,80,40,40,5.54,297.66,29.56666667
4322,rice,80,40,40,5.52,579.75,34.01
3820,jowar,80,40,40,5.6,579.75,34.01
70673,rice,80,40,40,5.6,288.3,25.46
97073,jute,80,40,40,5.6,207.55,26.43333333
34726,rice,80,40,40,5.46,330.0,29.33333333
98608,maize,80,40,20,5.44,34.81,34.66666667
38147,turmeric,25,60,100,4.92,884.5,27.65454545
8152,wheat,60,30,30,6.11,56.236,15.852
15140,moong,20,40,20,5.38,1145.22,28.5
19104,maize,80,40,20,5.54,87.2,23.106
71699,maize,80,40,20,5.64,98.98,34.92333333
85321,jute,80,40,40,5.6,1166.94,28.33333333
96739,wheat,60,30,30,6.8,70.11,25.6
52812,garlic,50,10,60,5.4,1050.245,18.77818182
30837,maize,80,40,20,5.62,579.75,34.01
18894,maize,80,40,20,5.6,87.2,23.106
38684,moong,20,40,20,5.36,34.81,34.66666667
49200,cotton,120,40,20,5.4,1543.76,27.33333333
21719,rice,80,40,40,5.54,56.236,15.852
5490,garlic,50,10,60,5.48,1026.64,29.18636364
61259,wheat,60,30,30,6.7,19.38,22.766
47417,onion,120,60,65,6.1,75.32,22.676
88649,jowar,80,40,40,5.44,1011.49,30.43
44687,jowar,80,40,40,5.52,70.11,25.6
69739,maize,80,40,20,5.58,579.75,34.01
72761,potato,180,60,90,5.06,516.68,27.86666667
77170,wheat,60,30,30,6.6,75.32,22.676
96804,maize,80,40,20,5.58,607.48,26.36666667
53907,cotton,120,40,20,5.32,510.05,33.37333333
61865,rice,80,40,40,5.6,98.94,25.574
